split,distance,roc_auc,eer,genuine_mean,impostor_mean,margin,genuine_trials,impostor_trials
validation,cosine,0.9109732265685074,0.1723345588235294,0.14048199355602264,0.4488552212715149,0.30837322771549225,3264,163200
test,cosine,0.877376409914456,0.20666176470588238,0.1637040376663208,0.4458792805671692,0.2821752429008484,4080,204000
validation,euclidean,0.911481853809232,0.1719515931372549,0.4891616702079773,0.8520681858062744,0.3629065155982971,3264,163200
test,euclidean,0.8779975784554017,0.20587990196078432,0.5245679020881653,0.8504327535629272,0.32586485147476196,4080,204000
validation,manhattan,0.9079055944528547,0.1746262254901961,2.2307159900665283,3.918241500854492,1.6875255107879639,3264,163200
test,manhattan,0.873927413735102,0.21150980392156865,2.392760992050171,3.9127116203308105,1.5199506282806396,4080,204000
