threshold,far,frr,abs_far_frr_delta
0.437,0.0015735294117647058,0.16053921568627452,0.15896568627450983
0.438,0.0015735294117647058,0.16053921568627452,0.15896568627450983
0.439,0.0015637254901960784,0.16127450980392158,0.1597107843137255
0.44,0.0015539215686274509,0.16176470588235295,0.16021078431372549
0.441,0.00153921568627451,0.1625,0.16096078431372549
0.442,0.0015245098039215687,0.16299019607843138,0.1614656862745098
0.443,0.001519607843137255,0.16397058823529412,0.16245098039215686
0.444,0.0015049019607843138,0.1642156862745098,0.1627107843137255
0.445,0.0015,0.1644607843137255,0.1629607843137255
0.446,0.0014901960784313726,0.16495098039215686,0.1634607843137255
0.447,0.0014901960784313726,0.16519607843137254,0.16370588235294117
0.448,0.0014754901960784314,0.16544117647058823,0.1639656862745098
0.449,0.0014607843137254902,0.16544117647058823,0.16398039215686275
0.45,0.0014558823529411764,0.1659313725490196,0.16447549019607843
0.451,0.0014362745098039215,0.1659313725490196,0.1644950980392157
0.452,0.001426470588235294,0.16715686274509803,0.16573039215686272
0.453,0.0014166666666666668,0.1676470588235294,0.16623039215686272
0.454,0.001411764705882353,0.16789215686274508,0.16648039215686272
0.455,0.0013872549019607844,0.16789215686274508,0.1665049019607843
0.456,0.0013725490196078432,0.16838235294117648,0.16700980392156864
0.457,0.0013725490196078432,0.16862745098039217,0.16725490196078432
0.458,0.0013725490196078432,0.16887254901960785,0.1675
0.459,0.0013676470588235294,0.1698529411764706,0.16848529411764707
0.46,0.0013676470588235294,0.17083333333333334,0.1694656862745098
0.461,0.0013627450980392157,0.17083333333333334,0.16947058823529412
0.462,0.0013627450980392157,0.1715686274509804,0.17020588235294118
0.463,0.0013529411764705882,0.17181372549019608,0.1704607843137255
0.464,0.0013480392156862745,0.17205882352941176,0.1707107843137255
0.465,0.0013480392156862745,0.17230392156862745,0.17095588235294118
0.466,0.0013480392156862745,0.17254901960784313,0.17120098039215687
0.467,0.0013480392156862745,0.17279411764705882,0.17144607843137255
0.468,0.0013480392156862745,0.17279411764705882,0.17144607843137255
0.46900000000000003,0.0013480392156862745,0.17279411764705882,0.17144607843137255
0.47000000000000003,0.0013480392156862745,0.1732843137254902,0.17193627450980392
0.47100000000000003,0.0013431372549019608,0.1732843137254902,0.17194117647058824
0.47200000000000003,0.0013431372549019608,0.17401960784313725,0.1726764705882353
0.47300000000000003,0.0013431372549019608,0.175,0.17365686274509803
0.47400000000000003,0.001338235294117647,0.175,0.17366176470588235
0.47500000000000003,0.0013333333333333333,0.17573529411764705,0.17440196078431372
0.47600000000000003,0.0013284313725490196,0.17573529411764705,0.17440686274509803
0.47700000000000004,0.0013284313725490196,0.17598039215686276,0.17465196078431375
0.47800000000000004,0.001318627450980392,0.17598039215686276,0.17466176470588238
0.47900000000000004,0.0013137254901960784,0.17622549019607844,0.17491176470588238
0.48,0.0013088235294117646,0.17647058823529413,0.17516176470588238
0.481,0.0013039215686274509,0.17671568627450981,0.17541176470588235
0.482,0.0012990196078431372,0.17671568627450981,0.17541666666666667
0.483,0.0012990196078431372,0.17769607843137256,0.1763970588235294
0.484,0.0012941176470588236,0.17769607843137256,0.17640196078431372
0.485,0.0012941176470588236,0.17769607843137256,0.17640196078431372
0.486,0.0012941176470588236,0.17794117647058824,0.1766470588235294
0.487,0.0012941176470588236,0.1784313725490196,0.17713725490196078
0.488,0.0012843137254901962,0.17916666666666667,0.17788235294117646
0.489,0.0012843137254901962,0.17990196078431372,0.17861764705882352
0.49,0.0012843137254901962,0.17990196078431372,0.17861764705882352
0.491,0.0012745098039215687,0.17990196078431372,0.17862745098039215
0.492,0.001269607843137255,0.1803921568627451,0.17912254901960784
0.493,0.0012598039215686275,0.18063725490196078,0.17937745098039215
0.494,0.00125,0.18063725490196078,0.17938725490196078
0.495,0.0012254901960784314,0.18137254901960784,0.1801470588235294
0.496,0.0012156862745098039,0.1818627450980392,0.1806470588235294
0.497,0.0012009803921568627,0.1821078431372549,0.18090686274509804
0.498,0.0011813725490196077,0.18235294117647058,0.18117156862745096
0.499,0.001176470588235294,0.18284313725490195,0.18166666666666664
0.5,0.001176470588235294,0.18333333333333332,0.182156862745098
0.501,0.0011666666666666668,0.18333333333333332,0.18216666666666664
0.502,0.001161764705882353,0.18382352941176472,0.18266176470588236
0.503,0.001161764705882353,0.18480392156862746,0.1836421568627451
0.504,0.0011568627450980393,0.18480392156862746,0.1836470588235294
0.505,0.0011519607843137256,0.18480392156862746,0.18365196078431373
0.506,0.0011470588235294118,0.18480392156862746,0.18365686274509804
0.507,0.0011372549019607844,0.18553921568627452,0.18440196078431373
0.508,0.0011372549019607844,0.1860294117647059,0.1848921568627451
0.509,0.0011323529411764706,0.18676470588235294,0.18563235294117647
0.51,0.0011225490196078432,0.18725490196078431,0.18613235294117647
0.511,0.0011127450980392157,0.18774509803921569,0.18663235294117647
0.512,0.0011127450980392157,0.18823529411764706,0.18712254901960784
0.513,0.0011127450980392157,0.18848039215686274,0.18736764705882353
0.514,0.001107843137254902,0.1889705882352941,0.1878627450980392
0.515,0.0010931372549019608,0.18970588235294117,0.18861274509803921
0.516,0.0010931372549019608,0.18970588235294117,0.18861274509803921
0.517,0.001088235294117647,0.18995098039215685,0.18886274509803921
0.518,0.0010833333333333333,0.1909313725490196,0.18984803921568627
0.519,0.0010784313725490195,0.19240196078431374,0.19132352941176473
0.52,0.0010784313725490195,0.19264705882352942,0.1915686274509804
0.521,0.0010735294117647058,0.1928921568627451,0.1918186274509804
0.522,0.001068627450980392,0.19338235294117648,0.1923137254901961
0.523,0.0010637254901960783,0.19338235294117648,0.1923186274509804
0.524,0.0010637254901960783,0.19338235294117648,0.1923186274509804
0.525,0.0010539215686274509,0.19362745098039216,0.1925735294117647
0.526,0.0010490196078431374,0.19411764705882353,0.19306862745098038
0.527,0.0010441176470588236,0.1946078431372549,0.19356372549019607
0.528,0.0010441176470588236,0.1948529411764706,0.19380882352941176
0.529,0.0010441176470588236,0.1948529411764706,0.19380882352941176
0.53,0.00103921568627451,0.19534313725490196,0.19430392156862744
0.531,0.0010343137254901962,0.19558823529411765,0.19455392156862744
0.532,0.0010294117647058824,0.1963235294117647,0.1952941176470588
0.533,0.0010294117647058824,0.19681372549019607,0.19578431372549018
0.534,0.0010294117647058824,0.19754901960784313,0.19651960784313724
0.535,0.0010294117647058824,0.19828431372549019,0.1972549019607843
0.536,0.0010245098039215687,0.19901960784313724,0.19799509803921567
0.537,0.0010245098039215687,0.19901960784313724,0.19799509803921567
0.538,0.0010245098039215687,0.19950980392156864,0.19848529411764707
0.539,0.0010147058823529412,0.19950980392156864,0.1984950980392157
0.54,0.0010098039215686275,0.20073529411764707,0.19972549019607844
0.541,0.0010049019607843138,0.20098039215686275,0.19997549019607844
0.542,0.0010049019607843138,0.20098039215686275,0.19997549019607844
0.543,0.0010049019607843138,0.2017156862745098,0.2007107843137255
0.544,0.001,0.2019607843137255,0.2009607843137255
0.545,0.000980392156862745,0.20245098039215687,0.20147058823529412
0.546,0.000980392156862745,0.20294117647058824,0.2019607843137255
0.547,0.000980392156862745,0.20318627450980392,0.20220588235294118
0.548,0.000980392156862745,0.20392156862745098,0.20294117647058824
0.549,0.0009656862745098039,0.20441176470588235,0.20344607843137255
0.55,0.0009656862745098039,0.20490196078431372,0.20393627450980392
0.551,0.0009656862745098039,0.20563725490196078,0.20467156862745098
0.552,0.0009656862745098039,0.20588235294117646,0.20491666666666666
0.553,0.0009607843137254901,0.20637254901960783,0.20541176470588235
0.554,0.0009558823529411765,0.20661764705882352,0.20566176470588235
0.555,0.0009558823529411765,0.2068627450980392,0.20590686274509803
0.556,0.0009509803921568628,0.2075980392156863,0.20664705882352943
0.557,0.000946078431372549,0.20857843137254903,0.2076323529411765
0.558,0.000946078431372549,0.2090686274509804,0.20812254901960786
0.559,0.000946078431372549,0.21004901960784314,0.2091029411764706
0.56,0.0009362745098039216,0.2105392156862745,0.2096029411764706
0.561,0.0009362745098039216,0.21127450980392157,0.21033823529411766
0.562,0.0009313725490196079,0.21176470588235294,0.21083333333333332
0.5630000000000001,0.0009313725490196079,0.21200980392156862,0.211078431372549
0.5640000000000001,0.0009313725490196079,0.2122549019607843,0.2113235294117647
0.5650000000000001,0.0009313725490196079,0.2125,0.21156862745098037
0.5660000000000001,0.0009313725490196079,0.21299019607843137,0.21205882352941174
0.5670000000000001,0.0009215686274509804,0.21323529411764705,0.21231372549019606
0.5680000000000001,0.0009215686274509804,0.21323529411764705,0.21231372549019606
0.5690000000000001,0.0009166666666666666,0.21348039215686274,0.21256372549019606
0.5700000000000001,0.0009166666666666666,0.21348039215686274,0.21256372549019606
0.5710000000000001,0.0009166666666666666,0.2139705882352941,0.21305392156862743
0.5720000000000001,0.0009019607843137254,0.2142156862745098,0.21331372549019606
0.5730000000000001,0.0008970588235294117,0.21519607843137256,0.21429901960784314
0.5740000000000001,0.0008921568627450981,0.21593137254901962,0.21503921568627452
0.5750000000000001,0.0008921568627450981,0.2161764705882353,0.2152843137254902
0.5760000000000001,0.0008872549019607844,0.21666666666666667,0.2157794117647059
0.577,0.0008823529411764706,0.21740196078431373,0.21651960784313726
0.578,0.0008774509803921569,0.2178921568627451,0.21701470588235294
0.579,0.0008725490196078432,0.21887254901960784,0.218
0.58,0.0008676470588235294,0.21911764705882353,0.21825
0.581,0.0008627450980392157,0.21985294117647058,0.21899019607843137
0.582,0.0008627450980392157,0.22083333333333333,0.2199705882352941
0.583,0.0008627450980392157,0.22156862745098038,0.22070588235294117
0.584,0.000857843137254902,0.22205882352941175,0.22120098039215685
0.585,0.000857843137254902,0.22230392156862744,0.22144607843137254
0.586,0.0008480392156862745,0.22230392156862744,0.22145588235294117
0.587,0.0008480392156862745,0.22254901960784312,0.22170098039215685
0.588,0.0008333333333333334,0.2232843137254902,0.22245098039215688
0.589,0.0008284313725490197,0.22377450980392158,0.22294607843137257
0.59,0.0008186274509803922,0.22475490196078432,0.22393627450980394
0.591,0.0008137254901960785,0.22573529411764706,0.224921568627451
0.592,0.000803921568627451,0.22598039215686275,0.22517647058823528
0.593,0.0007990196078431372,0.2269607843137255,0.22616176470588234
0.594,0.0007941176470588235,0.22745098039215686,0.22665686274509803
0.595,0.0007892156862745098,0.22818627450980392,0.2273970588235294
0.596,0.0007892156862745098,0.2284313725490196,0.22764215686274508
0.597,0.0007892156862745098,0.22941176470588234,0.22862254901960782
0.598,0.000784313725490196,0.23039215686274508,0.22960784313725488
0.599,0.000784313725490196,0.2306372549019608,0.2298529411764706
0.6,0.000784313725490196,0.23088235294117648,0.23009803921568628
0.601,0.000784313725490196,0.23186274509803922,0.23107843137254902
0.602,0.0007794117647058823,0.2321078431372549,0.23132843137254902
0.603,0.0007794117647058823,0.2321078431372549,0.23132843137254902
0.604,0.0007794117647058823,0.23308823529411765,0.23230882352941176
0.605,0.0007745098039215686,0.23357843137254902,0.23280392156862745
0.606,0.0007647058823529412,0.23455882352941176,0.23379411764705882
0.607,0.0007647058823529412,0.23455882352941176,0.23379411764705882
0.608,0.0007647058823529412,0.23504901960784313,0.2342843137254902
0.609,0.0007647058823529412,0.23529411764705882,0.23452941176470588
0.61,0.0007598039215686275,0.23627450980392156,0.23551470588235293
0.611,0.0007450980392156863,0.23627450980392156,0.23552941176470588
0.612,0.0007450980392156863,0.23627450980392156,0.23552941176470588
0.613,0.0007450980392156863,0.23676470588235293,0.23601960784313725
0.614,0.0007450980392156863,0.23676470588235293,0.23601960784313725
0.615,0.0007450980392156863,0.2375,0.2367549019607843
0.616,0.0007450980392156863,0.23823529411764705,0.23749019607843136
0.617,0.0007450980392156863,0.23848039215686276,0.23773529411764707
0.618,0.0007401960784313725,0.23970588235294119,0.23896568627450981
0.619,0.0007303921568627451,0.24019607843137256,0.23946568627450981
0.62,0.0007303921568627451,0.2411764705882353,0.24044607843137256
0.621,0.0007156862745098039,0.24191176470588235,0.24119607843137256
0.622,0.0007156862745098039,0.2426470588235294,0.2419313725490196
0.623,0.0007107843137254901,0.24338235294117647,0.24267156862745098
0.624,0.0007107843137254901,0.2443627450980392,0.24365196078431373
0.625,0.0007107843137254901,0.24509803921568626,0.24438725490196078
0.626,0.0007009803921568628,0.24534313725490195,0.2446421568627451
0.627,0.0007009803921568628,0.2465686274509804,0.24586764705882355
0.628,0.000696078431372549,0.2468137254901961,0.24611764705882355
0.629,0.000696078431372549,0.24730392156862746,0.24660784313725492
0.63,0.0006911764705882353,0.24779411764705883,0.2471029411764706
0.631,0.0006911764705882353,0.24803921568627452,0.2473480392156863
0.632,0.0006911764705882353,0.24803921568627452,0.2473480392156863
0.633,0.0006862745098039216,0.2482843137254902,0.2475980392156863
0.634,0.0006862745098039216,0.24901960784313726,0.24833333333333335
0.635,0.0006813725490196078,0.2502450980392157,0.24956372549019606
0.636,0.0006715686274509804,0.25073529411764706,0.25006372549019606
0.637,0.0006666666666666666,0.2512254901960784,0.2505588235294118
0.638,0.0006666666666666666,0.25269607843137254,0.2520294117647059
0.639,0.0006666666666666666,0.25269607843137254,0.2520294117647059
0.64,0.0006666666666666666,0.2534313725490196,0.25276470588235295
0.641,0.0006666666666666666,0.25416666666666665,0.2535
0.642,0.0006617647058823529,0.25441176470588234,0.25375
0.643,0.0006617647058823529,0.254656862745098,0.25399509803921566
0.644,0.0006617647058823529,0.2551470588235294,0.25448529411764703
0.645,0.0006568627450980392,0.2551470588235294,0.2544901960784314
0.646,0.0006519607843137254,0.25612745098039214,0.2554754901960784
0.647,0.0006519607843137254,0.2563725490196078,0.2557205882352941
0.648,0.0006470588235294118,0.2571078431372549,0.2564607843137255
0.649,0.0006421568627450981,0.257843137254902,0.2572009803921569
0.65,0.0006421568627450981,0.2580882352941177,0.25744607843137257
0.651,0.0006421568627450981,0.25833333333333336,0.25769117647058826
0.652,0.0006274509803921569,0.2593137254901961,0.25868627450980397
0.653,0.0006225490196078431,0.2593137254901961,0.25869117647058826
0.654,0.0006225490196078431,0.2595588235294118,0.25893627450980394
0.655,0.0006225490196078431,0.25980392156862747,0.25918137254901963
0.656,0.0006176470588235294,0.26053921568627453,0.25992156862745097
0.657,0.0006176470588235294,0.26053921568627453,0.25992156862745097
0.658,0.0006176470588235294,0.2612745098039216,0.26065686274509803
0.659,0.0006078431372549019,0.26176470588235295,0.26115686274509803
0.66,0.0006029411764705882,0.2622549019607843,0.26165196078431374
0.661,0.0006029411764705882,0.2629901960784314,0.2623872549019608
0.662,0.0006029411764705882,0.26348039215686275,0.26287745098039217
0.663,0.0006029411764705882,0.26348039215686275,0.26287745098039217
0.664,0.0006029411764705882,0.2639705882352941,0.26336764705882354
0.665,0.0005980392156862745,0.2642156862745098,0.2636176470588235
0.666,0.0005980392156862745,0.2647058823529412,0.2641078431372549
0.667,0.0005980392156862745,0.26519607843137255,0.26459803921568625
0.668,0.000588235294117647,0.26544117647058824,0.26485294117647057
0.669,0.000588235294117647,0.266421568627451,0.2658333333333333
0.67,0.000588235294117647,0.26715686274509803,0.26656862745098037
0.671,0.000588235294117647,0.2676470588235294,0.26705882352941174
0.672,0.0005833333333333334,0.2681372549019608,0.26755392156862745
0.673,0.0005833333333333334,0.2681372549019608,0.26755392156862745
0.674,0.0005833333333333334,0.26838235294117646,0.26779901960784314
0.675,0.0005833333333333334,0.2693627450980392,0.2687794117647059
0.676,0.0005686274509803922,0.2698529411764706,0.26928431372549017
0.677,0.0005686274509803922,0.27034313725490194,0.26977450980392154
0.678,0.0005686274509803922,0.27058823529411763,0.2700196078431372
0.679,0.0005588235294117647,0.2713235294117647,0.2707647058823529
0.68,0.000553921568627451,0.27181372549019606,0.2712598039215686
0.681,0.000553921568627451,0.27205882352941174,0.2715049019607843
0.682,0.000553921568627451,0.2727941176470588,0.27224019607843136
0.683,0.0005490196078431372,0.27328431372549017,0.272735294117647
0.684,0.0005490196078431372,0.2735294117647059,0.27298039215686276
0.685,0.0005490196078431372,0.2740196078431373,0.27347058823529413
0.686,0.0005490196078431372,0.2757352941176471,0.27518627450980393
0.687,0.0005490196078431372,0.2757352941176471,0.27518627450980393
0.6880000000000001,0.0005441176470588235,0.27622549019607845,0.27568137254901964
0.6890000000000001,0.0005441176470588235,0.2772058823529412,0.2766617647058824
0.6900000000000001,0.0005392156862745098,0.27769607843137256,0.27715686274509804
0.6910000000000001,0.0005392156862745098,0.278921568627451,0.27838235294117647
0.6920000000000001,0.0005392156862745098,0.278921568627451,0.27838235294117647
0.6930000000000001,0.0005392156862745098,0.27941176470588236,0.27887254901960784
0.6940000000000001,0.0005392156862745098,0.27965686274509804,0.2791176470588235
0.6950000000000001,0.000534313725490196,0.2801470588235294,0.27961274509803924
0.6960000000000001,0.0005294117647058823,0.28088235294117647,0.2803529411764706
0.6970000000000001,0.0005294117647058823,0.28161764705882353,0.28108823529411764
0.6980000000000001,0.0005245098039215687,0.28259803921568627,0.2820735294117647
0.6990000000000001,0.0005245098039215687,0.283578431372549,0.28305392156862746
0.7000000000000001,0.000519607843137255,0.28455882352941175,0.2840392156862745
0.7010000000000001,0.000519607843137255,0.2850490196078431,0.28452941176470586
0.7020000000000001,0.000519607843137255,0.2852941176470588,0.28477450980392155
0.7030000000000001,0.000519607843137255,0.28602941176470587,0.2855098039215686
0.704,0.0005147058823529412,0.2867647058823529,0.28625
0.705,0.0005,0.2867647058823529,0.2862647058823529
0.706,0.0005,0.2875,0.287
0.707,0.0004950980392156863,0.28774509803921566,0.28724999999999995
0.708,0.0004950980392156863,0.28823529411764703,0.2877401960784313
0.709,0.0004950980392156863,0.2884803921568627,0.287985294117647
0.71,0.0004950980392156863,0.2887254901960784,0.2882303921568627
0.711,0.0004950980392156863,0.2894607843137255,0.2889656862745098
0.712,0.0004950980392156863,0.2901960784313726,0.28970098039215686
0.713,0.0004901960784313725,0.2916666666666667,0.2911764705882353
0.714,0.0004901960784313725,0.29215686274509806,0.2916666666666667
0.715,0.0004852941176470588,0.29240196078431374,0.29191666666666666
0.716,0.0004754901960784314,0.2928921568627451,0.29241666666666666
0.717,0.0004754901960784314,0.29362745098039217,0.2931519607843137
0.718,0.00047058823529411766,0.2948529411764706,0.2943823529411765
0.719,0.0004656862745098039,0.2948529411764706,0.29438725490196077
0.72,0.0004656862745098039,0.2950980392156863,0.29463235294117646
0.721,0.0004607843137254902,0.29534313725490197,0.2948823529411765
0.722,0.0004607843137254902,0.29583333333333334,0.29537254901960786
0.723,0.0004607843137254902,0.2963235294117647,0.2958627450980392
0.724,0.0004607843137254902,0.2963235294117647,0.2958627450980392
0.725,0.00045588235294117646,0.29730392156862745,0.29684803921568625
0.726,0.00044607843137254904,0.29754901960784313,0.29710294117647057
0.727,0.00044607843137254904,0.2980392156862745,0.29759313725490194
0.728,0.0004411764705882353,0.2985294117647059,0.29808823529411765
0.729,0.0004411764705882353,0.29926470588235293,0.2988235294117647
0.73,0.0004362745098039216,0.2997549019607843,0.29931862745098037
0.731,0.0004264705882352941,0.3002450980392157,0.29981862745098037
0.732,0.0004166666666666667,0.3014705882352941,0.3010539215686274
0.733,0.0004166666666666667,0.30245098039215684,0.30203431372549017
0.734,0.0004166666666666667,0.30392156862745096,0.3035049019607843
0.735,0.00041176470588235296,0.304656862745098,0.3042450980392157
0.736,0.0004068627450980392,0.3053921568627451,0.3049852941176471
0.737,0.0004068627450980392,0.3056372549019608,0.30523039215686276
0.738,0.0004068627450980392,0.30686274509803924,0.3064558823529412
0.739,0.0004019607843137255,0.30808823529411766,0.30768627450980396
0.74,0.0004019607843137255,0.30857843137254903,0.30817647058823533
0.741,0.00039705882352941176,0.31029411764705883,0.3098970588235294
0.742,0.00039705882352941176,0.3110294117647059,0.31063235294117647
0.743,0.00039705882352941176,0.31176470588235294,0.3113676470588235
0.744,0.00039705882352941176,0.3122549019607843,0.3118578431372549
0.745,0.000392156862745098,0.3122549019607843,0.31186274509803924
0.746,0.000392156862745098,0.3127450980392157,0.3123529411764706
0.747,0.000392156862745098,0.31299019607843137,0.3125980392156863
0.748,0.0003872549019607843,0.3144607843137255,0.3140735294117647
0.749,0.0003872549019607843,0.31495098039215685,0.31456372549019607
0.75,0.0003872549019607843,0.31519607843137254,0.31480882352941175
0.751,0.0003872549019607843,0.3156862745098039,0.3152990196078431
0.752,0.0003823529411764706,0.31642156862745097,0.3160392156862745
0.753,0.0003774509803921569,0.3176470588235294,0.31726960784313724
0.754,0.0003774509803921569,0.31813725490196076,0.3177598039215686
0.755,0.00037254901960784314,0.320343137254902,0.3199705882352941
0.756,0.0003676470588235294,0.320343137254902,0.31997549019607846
0.757,0.0003676470588235294,0.3215686274509804,0.3212009803921569
0.758,0.00036274509803921567,0.32279411764705884,0.3224313725490196
0.759,0.00036274509803921567,0.32401960784313727,0.32365686274509803
0.76,0.00036274509803921567,0.325,0.32463725490196077
0.761,0.00036274509803921567,0.3264705882352941,0.3261078431372549
0.762,0.00036274509803921567,0.3272058823529412,0.32684313725490194
0.763,0.00036274509803921567,0.3281862745098039,0.3278235294117647
0.764,0.00035784313725490194,0.3284313725490196,0.3280735294117647
0.765,0.00035784313725490194,0.3286764705882353,0.3283186274509804
0.766,0.00035784313725490194,0.32965686274509803,0.32929901960784314
0.767,0.0003480392156862745,0.3303921568627451,0.3300441176470588
0.768,0.0003480392156862745,0.33088235294117646,0.3305343137254902
0.769,0.0003480392156862745,0.3323529411764706,0.3320049019607843
0.77,0.0003480392156862745,0.33308823529411763,0.33274019607843136
0.771,0.00033823529411764706,0.3350490196078431,0.3347107843137255
0.772,0.00033823529411764706,0.33578431372549017,0.33544607843137253
0.773,0.00033823529411764706,0.33725490196078434,0.3369166666666667
0.774,0.00033823529411764706,0.3379901960784314,0.33765196078431375
0.775,0.00033823529411764706,0.33897058823529413,0.3386323529411765
0.776,0.0003284313725490196,0.34068627450980393,0.3403578431372549
0.777,0.0003284313725490196,0.3416666666666667,0.34133823529411766
0.778,0.0003284313725490196,0.3428921568627451,0.3425637254901961
0.779,0.0003186274509803922,0.34338235294117647,0.3430637254901961
0.78,0.0003186274509803922,0.34411764705882353,0.34379901960784315
0.781,0.0003186274509803922,0.34411764705882353,0.34379901960784315
0.782,0.0003088235294117647,0.3448529411764706,0.34454411764705883
0.783,0.00030392156862745097,0.34534313725490196,0.3450392156862745
0.784,0.00029901960784313724,0.3463235294117647,0.3460245098039216
0.785,0.00029901960784313724,0.34730392156862744,0.3470049019607843
0.786,0.00029901960784313724,0.3480392156862745,0.3477401960784314
0.787,0.0002941176470588235,0.34877450980392155,0.3484803921568627
0.788,0.0002843137254901961,0.35,0.3497156862745098
0.789,0.0002843137254901961,0.3509803921568627,0.3506960784313725
0.79,0.00027941176470588236,0.3514705882352941,0.35119117647058823
0.791,0.00027941176470588236,0.3522058823529412,0.35192647058823534
0.792,0.00027941176470588236,0.35294117647058826,0.3526617647058824
0.793,0.0002745098039215686,0.35441176470588237,0.3541372549019608
0.794,0.0002745098039215686,0.35465686274509806,0.3543823529411765
0.795,0.0002696078431372549,0.3571078431372549,0.3568382352941177
0.796,0.0002696078431372549,0.35808823529411765,0.3578186274509804
0.797,0.0002696078431372549,0.3590686274509804,0.35879901960784316
0.798,0.0002696078431372549,0.35980392156862745,0.3595343137254902
0.799,0.0002696078431372549,0.3602941176470588,0.3600245098039216
0.8,0.00026470588235294115,0.3607843137254902,0.36051960784313725
0.801,0.0002598039215686275,0.3620098039215686,0.36175
0.802,0.0002598039215686275,0.3627450980392157,0.36248529411764707
0.803,0.0002598039215686275,0.3637254901960784,0.3634656862745098
0.804,0.00025490196078431374,0.36495098039215684,0.36469607843137253
0.805,0.00025,0.36617647058823527,0.3659264705882353
0.806,0.00025,0.367156862745098,0.36690686274509804
0.807,0.00025,0.36936274509803924,0.36911274509803926
0.808,0.00025,0.3700980392156863,0.3698480392156863
0.809,0.00025,0.37083333333333335,0.3705833333333334
0.81,0.00025,0.3718137254901961,0.3715637254901961
0.811,0.00024019607843137254,0.37279411764705883,0.37255392156862743
0.812,0.00024019607843137254,0.3737745098039216,0.3735343137254902
0.8130000000000001,0.00023529411764705883,0.3752450980392157,0.37500980392156863
0.8140000000000001,0.00023529411764705883,0.37573529411764706,0.3755
0.8150000000000001,0.00023529411764705883,0.3764705882352941,0.37623529411764706
0.8160000000000001,0.0002303921568627451,0.37769607843137254,0.37746568627450977
0.8170000000000001,0.0002303921568627451,0.3786764705882353,0.3784460784313725
0.8180000000000001,0.0002303921568627451,0.3803921568627451,0.3801617647058823
0.8190000000000001,0.0002303921568627451,0.38063725490196076,0.380406862745098
0.8200000000000001,0.0002303921568627451,0.38112745098039214,0.38089705882352937
0.8210000000000001,0.0002303921568627451,0.3818627450980392,0.3816323529411764
0.8220000000000001,0.0002303921568627451,0.38259803921568625,0.3823676470588235
0.8230000000000001,0.0002303921568627451,0.382843137254902,0.3826127450980392
0.8240000000000001,0.00022549019607843136,0.3830882352941177,0.38286274509803925
0.8250000000000001,0.00022549019607843136,0.38357843137254904,0.3833529411764706
0.8260000000000001,0.00022549019607843136,0.38357843137254904,0.3833529411764706
0.8270000000000001,0.00022058823529411765,0.38480392156862747,0.38458333333333333
0.8280000000000001,0.00021568627450980392,0.3860294117647059,0.3858137254901961
0.8290000000000001,0.00021568627450980392,0.3875,0.3872843137254902
0.8300000000000001,0.0002107843137254902,0.3889705882352941,0.3887598039215686
0.8310000000000001,0.00020588235294117648,0.38995098039215687,0.3897450980392157
0.8320000000000001,0.00020098039215686275,0.391421568627451,0.3912205882352941
0.833,0.00020098039215686275,0.3928921568627451,0.3926911764705882
0.834,0.00020098039215686275,0.3946078431372549,0.394406862745098
0.835,0.00020098039215686275,0.3958333333333333,0.39563235294117644
0.836,0.00020098039215686275,0.39681372549019606,0.3966127450980392
0.837,0.000196078431372549,0.3975490196078431,0.3973529411764706
0.838,0.0001911764705882353,0.3985294117647059,0.39833823529411766
0.839,0.00018627450980392157,0.4002450980392157,0.4000588235294118
0.84,0.00018627450980392157,0.40098039215686276,0.40079411764705886
0.841,0.00018627450980392157,0.4019607843137255,0.4017745098039216
0.842,0.00018627450980392157,0.4036764705882353,0.4034901960784314
0.843,0.00018137254901960784,0.40465686274509804,0.4044754901960784
0.844,0.00018137254901960784,0.4053921568627451,0.4052107843137255
0.845,0.00018137254901960784,0.40661764705882353,0.4064362745098039
0.846,0.00017647058823529413,0.40759803921568627,0.407421568627451
0.847,0.00017647058823529413,0.4083333333333333,0.40815686274509805
0.848,0.0001715686274509804,0.40980392156862744,0.40963235294117645
0.849,0.0001715686274509804,0.41127450980392155,0.41110294117647056
0.85,0.00016666666666666666,0.4117647058823529,0.4115980392156863
0.851,0.00016176470588235295,0.4134803921568627,0.41331862745098036
0.852,0.00016176470588235295,0.4147058823529412,0.41454411764705884
0.853,0.00016176470588235295,0.41593137254901963,0.41576960784313727
0.854,0.00016176470588235295,0.416421568627451,0.41625980392156864
0.855,0.00016176470588235295,0.4178921568627451,0.41773039215686275
0.856,0.00015686274509803922,0.4196078431372549,0.4194509803921569
0.857,0.00015196078431372549,0.4215686274509804,0.42141666666666666
0.858,0.00015196078431372549,0.4227941176470588,0.4226421568627451
0.859,0.00014705882352941175,0.4252450980392157,0.4250980392156863
0.86,0.00014705882352941175,0.4262254901960784,0.426078431372549
0.861,0.00014215686274509804,0.4279411764705882,0.4277990196078431
0.862,0.00014215686274509804,0.42916666666666664,0.42902450980392154
0.863,0.00014215686274509804,0.4308823529411765,0.4307401960784314
0.864,0.0001372549019607843,0.4323529411764706,0.43221568627450985
0.865,0.00013235294117647058,0.43333333333333335,0.4332009803921569
0.866,0.00013235294117647058,0.4343137254901961,0.4341813725490196
0.867,0.00013235294117647058,0.4362745098039216,0.4361421568627451
0.868,0.00012745098039215687,0.43676470588235294,0.4366372549019608
0.869,0.00012745098039215687,0.43799019607843137,0.43786274509803924
