threshold,far,frr
0.5642832517623901,0.0007107843137254901,0.12720588235294117
0.5592816472053528,0.0007107843137254901,0.12598039215686274
0.5584700107574463,0.0007156862745098039,0.12598039215686274
0.5582777261734009,0.0007156862745098039,0.12573529411764706
0.5566359758377075,0.0007254901960784313,0.12573529411764706
0.5511895418167114,0.0007254901960784313,0.125
0.5487407445907593,0.0007303921568627451,0.125
0.5485022664070129,0.0007303921568627451,0.12475490196078431
0.5477917194366455,0.0007401960784313725,0.12475490196078431
0.5444796681404114,0.0007401960784313725,0.12401960784313726
0.542893648147583,0.00075,0.12401960784313726
0.537217915058136,0.00075,0.1215686274509804
0.5355276465415955,0.0007647058823529412,0.1215686274509804
0.5346847176551819,0.0007647058823529412,0.12083333333333335
0.5307280421257019,0.000784313725490196,0.12083333333333335
0.5292449593544006,0.000784313725490196,0.1198529411764706
0.5242980122566223,0.0008186274509803922,0.1198529411764706
0.524275004863739,0.0008186274509803922,0.11960784313725492
0.5242475867271423,0.0008235294117647059,0.11960784313725492
0.5237758755683899,0.0008235294117647059,0.11911764705882355
0.5226657390594482,0.0008284313725490197,0.11911764705882355
0.5214650630950928,0.0008284313725490197,0.1183823529411765
0.5206247568130493,0.0008333333333333334,0.1183823529411765
0.5194512605667114,0.0008333333333333334,0.11764705882352944
0.5184096693992615,0.000838235294117647,0.11764705882352944
0.5174763798713684,0.000838235294117647,0.11740196078431375
0.5172132253646851,0.0008431372549019607,0.11740196078431375
0.515429675579071,0.0008431372549019607,0.11593137254901964
0.5142687559127808,0.0008480392156862745,0.11593137254901964
0.5131237506866455,0.0008480392156862745,0.1149509803921569
0.5112876296043396,0.0008627450980392157,0.1149509803921569
0.5094492435455322,0.0008627450980392157,0.11421568627450984
0.5072387456893921,0.0008725490196078432,0.11421568627450984
0.5059157013893127,0.0008725490196078432,0.1132352941176471
0.5056915283203125,0.0008774509803921569,0.1132352941176471
0.5054876208305359,0.0008774509803921569,0.11299019607843142
0.5054082870483398,0.0008823529411764706,0.11299019607843142
0.5048386454582214,0.0008823529411764706,0.11250000000000004
0.5033940076828003,0.0008872549019607844,0.11250000000000004
0.5032250881195068,0.0008872549019607844,0.11225490196078436
0.5030755400657654,0.0008921568627450981,0.11225490196078436
0.5012235641479492,0.0008921568627450981,0.11053921568627456
0.49941691756248474,0.0008970588235294117,0.11053921568627456
0.49855437874794006,0.0008970588235294117,0.1098039215686275
0.4980020225048065,0.0009068627450980392,0.1098039215686275
0.49766260385513306,0.0009068627450980392,0.10931372549019602
0.497449666261673,0.0009117647058823529,0.10931372549019602
0.49310073256492615,0.0009117647058823529,0.10759803921568623
0.49301639199256897,0.0009166666666666666,0.10759803921568623
0.4928063154220581,0.0009166666666666666,0.10735294117647054
0.49087756872177124,0.0009264705882352941,0.10735294117647054
0.49063968658447266,0.0009264705882352941,0.10710784313725485
0.48978427052497864,0.0009362745098039216,0.10710784313725485
0.4893287718296051,0.0009362745098039216,0.10661764705882348
0.48662346601486206,0.0009509803921568628,0.10661764705882348
0.48657068610191345,0.0009509803921568628,0.1063725490196078
0.4864240288734436,0.0009558823529411765,0.1063725490196078
0.48640772700309753,0.0009558823529411765,0.10612745098039211
0.4847649335861206,0.0009656862745098039,0.10612745098039211
0.48378753662109375,0.0009656862745098039,0.10539215686274506
0.48166531324386597,0.000980392156862745,0.10539215686274506
0.48106133937835693,0.000980392156862745,0.10490196078431369
0.480196475982666,0.0009901960784313726,0.10490196078431369
0.48003968596458435,0.0009901960784313726,0.104656862745098
0.4798974394798279,0.0009950980392156863,0.104656862745098
0.47841668128967285,0.0009950980392156863,0.10416666666666663
0.47783398628234863,0.0010098039215686275,0.10416666666666663
0.47684246301651,0.0010098039215686275,0.10392156862745094
0.4757145643234253,0.0010245098039215687,0.10392156862745094
0.4756890535354614,0.0010245098039215687,0.10367647058823526
0.47510290145874023,0.0010294117647058824,0.10367647058823526
0.47451531887054443,0.0010294117647058824,0.10318627450980389
0.47152405977249146,0.0010539215686274509,0.10318627450980389
0.4700559973716736,0.0010539215686274509,0.10220588235294115
