split,distance,roc_auc,eer,genuine_mean,impostor_mean,margin,genuine_trials,impostor_trials
validation,cosine,0.9797359780117624,0.06753370098039217,0.06220976635813713,0.9074294567108154,0.8452196903526783,3264,163200
test,cosine,0.9664584060217223,0.08892401960784314,0.08909320086240768,0.9066222310066223,0.8175290301442146,4080,204000
validation,euclidean,0.979875747346273,0.067671568627451,0.2795600891113281,1.2702405452728271,0.990680456161499,3264,163200
test,euclidean,0.9667311028210304,0.08881127450980393,0.327110230922699,1.2683919668197632,0.9412817358970642,4080,204000
validation,manhattan,0.9791473963589724,0.06764399509803923,1.29439115524292,5.952369689941406,4.657978534698486,3264,163200
test,manhattan,0.9649671694780855,0.09058333333333335,1.526716709136963,5.952887058258057,4.426170349121094,4080,204000
