split,distance,roc_auc,eer,genuine_mean,impostor_mean,margin,genuine_trials,impostor_trials
validation,cosine,0.990858641921076,0.04380208333333334,0.10613668709993362,0.47262293100357056,0.36648624390363693,3264,163200
test,cosine,0.984473539624183,0.060531862745098045,0.1220872774720192,0.4775116443634033,0.3554243668913841,4080,204000
validation,euclidean,0.9816493111874038,0.0654932598039216,6.196324825286865,13.02531909942627,6.828994274139404,3264,163200
test,euclidean,0.9680036151960785,0.09174754901960785,6.723193168640137,13.2207670211792,6.4975738525390625,4080,204000
validation,manhattan,0.9857698417525711,0.05816789215686276,26.40863800048828,57.92327117919922,31.514633178710938,3264,163200
test,manhattan,0.9749116691897348,0.08206862745098041,28.543384552001953,58.66096878051758,30.117584228515625,4080,204000
